num_types,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,height_m,weight_kg,base_experience,color,shape,habitat,growth_rate,is_legendary,is_mythical,is_baby,capture_rate,base_happiness,hatch_counter,gender_rate,is_dual_type,bmi,attack_defense_ratio,physical_total,special_total,offensive_total,defensive_total,stat_tier,generation_num,type_bug,type_dark,type_dragon,type_electric,type_fairy,type_fighting,type_fire,type_flying,type_ghost,type_grass,type_ground,type_ice,type_normal,type_poison,type_psychic,type_rock,type_steel,type_water
2,0.18091512839092103,0.5871420027392972,0.7683847509303927,0.8406120025682635,0.9311889767498724,0.6206154468565882,0.9964287051590358,0.47163345188095906,0.7013505395649593,243,blue,blob,sea,medium,0,0,0,45,70,20,4,True,46.9,1.0,190,190,275,265,Strong (500-599),2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.744442295937601,-0.5886168221712403,-0.42726924775222846,-1.0147439462527312,-1.1344354257162506,-0.9471531870368415,-0.866665593756735,-0.5704019893914305,-0.2762597776749943,66,blue,quadruped,rough-terrain,medium,0,0,0,120,70,20,4,False,134.0,1.0,120,80,140,190,Below Average (300-399),2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.744442295937601,1.4269697348182526,1.6224233214179793,-0.34006905577236957,-0.3832992793649332,-0.598760157282746,0.6415536006036509,-0.08946255495801986,0.4373545045296976,175,gray,quadruped,rough-terrain,medium,0,0,0,60,70,20,4,False,99.2,1.0,240,120,230,270,Strong (500-599),2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.5565999067553743,0.08324536349192396,0.5975770368328754,1.1779494478084442,0.9311889767498724,-0.25036712752865053,0.7746317648119202,-0.49024541698586205,-0.28450965376984627,180,red,legs,urban,medium,0,0,0,45,70,20,-1,False,90.3,0.89,170,200,245,270,Strong (500-599),2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.10577817271803036,0.5871420027392972,-0.3589461621132215,0.5032745573280826,-0.1955152427771038,0.6206154468565882,0.33103788411768903,0.15100716225868527,0.034760551100923444,163,brown,quadruped,forest,slow,0,0,0,45,70,20,4,False,36.3,1.53,157,150,265,200,Average (400-499),2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.5704544283379857,-1.932341193497569,-1.281307818239815,-1.6894188367330931,-0.9466513891284213,0.27222241710249273,-1.5764158028675048,-0.009305982552451544,-0.07413781335112204,88,white,upright,urban,fast,0,0,0,45,70,20,4,False,40.3,0.57,55,65,115,135,Weak (<300),2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-1.3218239850668922,-1.4284445542501958,-1.281307818239815,-1.1834126688728217,-1.32221946230408,-1.1213497019138892,-1.9312909074228897,-0.41008884458029365,-0.37938322886064346,42,purple,humanoid,urban,medium,0,0,1,75,70,25,0,False,42.9,1.0,70,70,105,105,Weak (<300),2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,0.5871420027392972,0.7683847509303927,-1.1834126688728217,1.4945410865133606,0.09802590222544498,0.24231910797884282,0.15100716225868527,-0.15663657429964134,159,brown,upright,urban,medium,0,0,0,45,70,25,0,False,24.5,1.0,190,145,200,255,Average (400-499),2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.9461392067024389,-1.5964101006659868,-1.9645386746298843,0.5032745573280826,-0.1955152427771038,-0.07617061265160277,-1.0884625341038505,-0.6505585617969989,-0.5031313702834224,61,pink,humanoid,urban,medium,0,0,1,45,70,25,8,True,37.5,2.0,45,150,180,125,Below Average (300-399),2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.9461392067024389,-0.48783749432176565,-1.212984732600808,-0.17140033315227912,-0.5710833159527625,0.9690084766106837,-0.6005092653401963,-0.49024541698586205,-0.3587585386235136,72,yellow,humanoid,grassland,medium,0,0,1,45,70,25,2,False,65.3,1.7,100,120,223,137,Below Average (300-399),2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.9461392067024389,-0.08472018292386711,-1.212984732600808,-0.0027316105321886944,-0.5710833159527625,0.5509368409057691,-0.5561498772707733,-0.41008884458029365,-0.37608327842270267,73,red,upright,mountain,medium,0,0,1,45,70,25,2,False,43.7,2.03,112,125,228,137,Below Average (300-399),2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0.9322846851198276,0.08324536349192396,1.1100001791254273,-1.0147439462527312,-0.0077312061892744425,1.1432049914877314,0.5528348244648046,-0.009305982552451544,0.07023501830878671,172,pink,upright,grassland,slow,0,0,0,45,70,20,8,False,52.4,0.76,185,110,220,270,Average (400-499),2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,6.943241138951081,-2.268272286329151,-2.1353463887274016,0.16593711208790174,2.4334612694525073,-0.42456364240569827,0.9964287051590358,0.23116373466425374,-0.16653642561346368,608,pink,humanoid,urban,fast,0,0,0,30,140,40,8,False,20.8,1.0,20,210,140,400,Strong (500-599),2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.744442295937601,0.25121090990771505,0.08515389454032349,1.5152868930486252,1.1189730133377018,1.6657945361188746,1.3513038097144208,0.5517900242865273,0.9158473180311095,261,yellow,quadruped,grassland,slow,1,0,0,3,35,80,-1,False,49.3,1.13,160,215,315,265,Strong (500-599),2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.6836542418487344,1.2590041884024614,0.4267693227353581,0.671943279948173,0.18005283039855494,1.1432049914877314,1.3513038097144208,0.7121031690976644,1.080844839928148,261,brown,quadruped,grassland,slow,1,0,0,3,35,80,-1,False,44.9,1.35,200,165,305,275,Strong (500-599),2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1.1201270743020544,-0.08472018292386711,1.451615607320462,0.671943279948173,1.68232512310119,0.6206154468565882,1.3513038097144208,0.6319465966920959,0.9900962028847768,261,blue,quadruped,grassland,slow,1,0,0,3,35,80,-1,False,46.8,0.65,190,205,250,330,Strong (500-599),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-0.7582968175202123,-0.4542443850386075,-0.7688846759472631,-0.8460752236326409,-0.7588673525405919,-0.912313884061432,-1.1328219221732736,-0.49024541698586205,0.04136045197680496,60,green,upright,mountain,slow,0,0,0,45,35,40,4,True,200.0,1.28,114,95,150,150,Below Average (300-399),2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,-0.006927260791305636,0.21761780062455682,-0.08565381955719382,-0.17140033315227912,-0.0077312061892744425,-0.5639208543073365,-0.1569153846459652,-0.009305982552451544,0.7013505395649593,144,gray,squiggle,mountain,slow,0,0,0,45,35,40,4,True,105.6,1.2,154,135,200,210,Average (400-499),2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,1.1201270743020544,1.8972732647824675,1.2808078932229447,0.8406120025682635,1.1189730133377018,-0.21552782455324096,1.528741361992113,0.6319465966920959,1.1138443443075559,270,green,upright,mountain,slow,0,0,0,45,35,40,4,True,50.5,1.22,244,195,290,310,Legendary/Pseudo (600+),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1.3455379413207262,0.4191764563235061,1.9640387496130138,0.671943279948173,3.1470406084862588,1.491598021241827,2.238491571102883,3.1969569136702853,1.2293426096354827,306,white,wings,rare,slow,1,0,0,3,0,120,-1,True,8.0,0.69,220,244,290,390,Legendary/Pseudo (600+),2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1.3455379413207262,1.7629008276498346,0.5975770368328754,1.3466181704285347,3.1470406084862588,0.794811961733636,2.238491571102883,2.0747648999923274,1.089094716023,306,red,wings,rare,slow,1,0,0,3,0,120,-1,True,13.8,1.44,220,264,330,350,Legendary/Pseudo (600+),2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1.1201270743020544,0.7551075491550883,0.9391924650279101,1.009280725188354,1.1189730133377018,1.1432049914877314,1.528741361992113,-0.49024541698586205,-0.5113812463782743,270,green,humanoid,forest,medium-slow,0,1,0,45,100,120,-1,True,13.9,1.0,200,200,300,300,Legendary/Pseudo (600+),2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-1.1339815958846655,-1.0925134614186136,-1.281307818239815,-0.17140033315227912,-0.5710833159527625,0.09802590222544498,-1.0441031460344274,-0.5704019893914305,-0.5113812463782743,62,green,upright,forest,medium-slow,0,0,0,45,70,20,1,False,20.0,1.29,80,120,180,130,Below Average (300-399),3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-0.42065127575544925,-0.9396923900447803,0.5032745573280826,-0.1955152427771038,0.9690084766106837,-0.20127477271538832,-0.24977569976915676,-0.37443330320373225,142,green,upright,forest,medium-slow,0,0,0,45,70,20,1,False,26.7,1.44,110,150,245,160,Average (400-499),3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.006927260791305636,0.25121090990771505,-0.25646153365471114,1.1779494478084442,0.5556209035742137,1.8399910509959225,0.9077099290201895,0.39147687947539056,-0.12198709470126322,239,green,upright,forest,medium-slow,0,0,0,45,70,20,1,False,18.1,1.31,150,190,310,220,Strong (500-599),3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.9461392067024389,-0.5886168221712403,-1.1105001041422977,-0.0027316105321886944,-0.7588673525405919,-0.7729566721597938,-1.0441031460344274,-0.6505585617969989,-0.5320059366154042,62,red,legs,grassland,medium-slow,0,0,0,45,70,20,1,False,15.6,1.5,100,120,175,135,Below Average (300-399),3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,-0.382612039155759,0.25121090990771505,-0.42726924775222846,0.5032745573280826,-0.3832992793649332,-0.42456364240569827,-0.20127477271538832,-0.24977569976915676,-0.39175804300292133,142,red,upright,grassland,medium-slow,0,0,0,45,70,20,1,True,24.1,1.42,145,145,225,180,Average (400-499),3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,0.3687575175731477,1.4269697348182526,-0.08565381955719382,1.3466181704285347,-0.0077312061892744425,0.44641893197954047,0.9077099290201895,0.5517900242865273,-0.12363706992023363,239,red,upright,grassland,medium-slow,0,0,0,45,70,20,1,True,14.4,1.71,190,180,310,220,Strong (500-599),3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-0.25268572933965816,-0.7688846759472631,-0.6774065010125504,-0.7588673525405919,-0.9471531870368415,-1.0441031460344274,-0.6505585617969989,-0.48993156853165926,62,blue,quadruped,waters-edge,medium-slow,0,0,0,45,70,20,1,False,47.5,1.4,120,100,160,150,Below Average (300-399),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-0.006927260791305636,0.25121090990771505,-0.08565381955719382,-0.34006905577236957,-0.0077312061892744425,-0.598760157282746,-0.20127477271538832,-0.41008884458029365,-0.32163409619667993,142,blue,upright,waters-edge,medium-slow,0,0,0,45,70,20,1,True,57.1,1.21,155,130,195,210,Average (400-499),3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1.1201270743020544,1.0910386419866704,0.5975770368328754,0.5032745573280826,0.7434049401620431,-0.25036712752865053,0.9520693170896126,0.23116373466425374,0.12303422531583912,241,blue,upright,waters-edge,medium-slow,0,0,0,45,70,20,1,True,36.4,1.22,200,175,255,280,Strong (500-599),3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.3218239850668922,-0.7565823685870314,-1.281307818239815,-1.3520813914929122,-1.5100034988919093,-1.1213497019138892,-1.8425721312840435,-0.5704019893914305,-0.44043231196254773,56,gray,quadruped,grassland,medium,0,0,0,255,70,15,4,False,54.4,1.57,90,60,120,100,Weak (<300),3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.006927260791305636,0.4191764563235061,-0.08565381955719382,-0.34006905577236957,-0.3832992793649332,0.09802590222544498,-0.06819660850711898,-0.16961912736358836,-0.24738521134301256,147,gray,quadruped,grassland,medium,0,0,0,127,70,15,4,False,37.0,1.29,160,120,220,200,Average (400-499),3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-1.2091185515575562,-1.5964101006659868,-1.0763385613227943,-1.3520813914929122,-1.0968786183986847,-0.25036712752865053,-1.665134579006351,-0.6505585617969989,-0.4082577951926252,56,brown,quadruped,grassland,medium,0,0,0,255,70,15,4,False,109.4,0.73,71,71,120,120,Weak (<300),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.29362056190025704,-0.25268572933965816,-0.39310770493272496,-0.6774065010125504,-0.3457424720473673,1.1432049914877314,-0.06819660850711898,-0.5704019893914305,-0.28450965376984627,147,white,quadruped,grassland,medium,0,0,0,90,70,15,4,False,130.0,1.15,131,111,220,200,Average (400-499),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.9461392067024389,-1.0925134614186136,-1.281307818239815,-1.6894188367330931,-1.5100034988919093,-1.6439392465450324,-2.064369071631159,-0.7307151342025673,-0.522931072911067,56,red,armor,forest,medium,0,0,0,255,70,15,4,False,40.0,1.29,80,50,85,110,Weak (<300),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-1.4284445542501958,-0.5980769618497458,-1.5207501141130026,-1.6977875354797387,-1.8181357614220803,-1.975650295492313,-0.49024541698586205,-0.4701318659040147,72,white,ball,forest,medium,0,0,0,120,70,15,4,False,27.8,0.64,90,50,75,130,Weak (<300),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.382612039155759,-0.25268572933965816,-0.7688846759472631,1.009280725188354,-0.7588673525405919,-0.07617061265160277,-0.28999354885423456,-0.16961912736358836,-0.3183341457587392,178,yellow,bug-wings,forest,medium,0,0,0,45,70,15,4,True,28.4,1.4,120,150,235,160,Below Average (300-399),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-1.4284445542501958,-0.5980769618497458,-1.5207501141130026,-1.6977875354797387,-1.8181357614220803,-1.975650295492313,-0.41008884458029365,-0.45775705176173676,72,purple,ball,forest,medium,0,0,0,120,70,15,4,False,23.5,0.64,90,50,75,130,Weak (<300),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.382612039155759,-0.9245479150028225,-0.08565381955719382,-0.6774065010125504,0.7434049401620431,-0.07617061265160277,-0.3787123249930808,-0.009305982552451544,-0.291934542255213,173,green,bug-wings,forest,medium,0,0,0,45,70,15,4,True,21.9,0.71,120,140,165,220,Below Average (300-399),3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-1.1339815958846655,-1.5964101006659868,-1.4521155323373323,-1.0147439462527312,-0.7588673525405919,-1.295546216790937,-1.8425721312840435,-0.5704019893914305,-0.531180949005919,44,green,armor,waters-edge,medium-slow,0,0,0,255,70,15,4,True,10.4,1.0,60,90,100,120,Weak (<300),3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,-0.382612039155759,-0.9245479150028225,-0.7688846759472631,-0.34006905577236957,-0.0077312061892744425,-0.598760157282746,-0.7779468176178888,-0.009305982552451544,-0.28450965376984627,119,green,humanoid,waters-edge,medium-slow,0,0,0,120,70,15,4,True,22.6,1.0,100,130,160,180,Below Average (300-399),3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.3687575175731477,-0.25268572933965816,-0.08565381955719382,0.671943279948173,1.1189730133377018,0.09802590222544498,0.4641160483259584,0.23116373466425374,-0.09888744163567784,216,green,humanoid,waters-edge,medium-slow,0,0,0,45,70,15,4,True,24.4,1.0,140,190,230,250,Average (400-499),3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-1.1339815958846655,-1.2604790078344046,-0.7688846759472631,-1.3520813914929122,-1.5100034988919093,-1.295546216790937,-1.8425721312840435,-0.5704019893914305,-0.5196311224731263,44,brown,legs,forest,medium-slow,0,0,0,255,70,15,4,False,16.0,0.8,90,60,100,120,Weak (<300),3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,-0.006927260791305636,-0.25268572933965816,-1.1105001041422977,-0.34006905577236957,-1.1344354257162506,-0.25036712752865053,-0.7779468176178888,-0.16961912736358836,-0.32163409619667993,119,brown,humanoid,forest,medium-slow,0,0,0,120,70,15,4,True,28.0,1.75,110,100,190,150,Below Average (300-399),3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.744442295937601,0.7551075491550883,-0.42726924775222846,0.671943279948173,-0.3832992793649332,0.44641893197954047,0.4641160483259584,0.07085058985311694,-0.06093801159935895,216,brown,humanoid,forest,medium-slow,0,0,0,45,70,15,4,True,35.3,1.67,160,150,270,210,Average (400-499),3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.1339815958846655,-0.7565823685870314,-1.4521155323373323,-1.3520813914929122,-1.5100034988919093,0.6206154468565882,-1.3989782505898123,-0.7307151342025673,-0.5336559118343746,54,blue,wings,grassland,medium-slow,0,0,0,200,70,15,4,True,25.6,1.83,85,60,170,100,Weak (<300),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,-0.382612039155759,0.25121090990771505,-0.42726924775222846,0.16593711208790174,-0.7588673525405919,2.01418756587297,0.24231910797884282,-0.41008884458029365,-0.3892830801744658,159,blue,wings,grassland,medium-slow,0,0,0,45,70,15,4,True,40.4,1.42,145,125,285,170,Average (400-499),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,-1.1339815958846655,-1.5964101006659868,-1.4521155323373323,-0.50873777839246,-1.5100034988919093,0.6206154468565882,-1.3989782505898123,-0.49024541698586205,-0.47425680395144065,54,white,wings,sea,medium,0,0,0,190,70,20,4,True,26.4,1.0,60,85,170,100,Weak (<300),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-0.382612039155759,-0.9245479150028225,0.9391924650279101,0.8406120025682635,-0.0077312061892744425,-0.07617061265160277,0.10924094377057349,-0.009305982552451544,-0.32163409619667993,154,yellow,wings,sea,medium,0,0,0,45,70,20,4,True,19.4,0.5,150,165,210,230,Average (400-499),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-1.5848033299220097,-1.7643756470817777,-1.6229232464348495,-0.8460752236326409,-1.32221946230408,-0.9471531870368415,-2.037753438789505,-0.6505585617969989,-0.4981814446265112,40,white,humanoid,urban,slow,0,0,0,235,35,20,4,True,41.2,1.0,50,80,110,88,Weak (<300),3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-1.2091185515575562,-1.4284445542501958,-1.281307818239815,-0.17140033315227912,-0.5710833159527625,-0.598760157282746,-1.3280032296787354,-0.32993227217472515,-0.38598312973652493,97,white,humanoid,urban,slow,0,0,0,120,35,20,4,True,31.6,1.0,70,120,150,128,Weak (<300),3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.0820642164641963,-0.42065127575544925,-0.25646153365471114,1.8526243382888061,1.68232512310119,0.44641893197954047,0.801247397653574,0.3113203070698222,-0.15333662386170058,233,white,humanoid,urban,slow,0,0,0,45,35,20,4,True,18.9,1.0,130,240,270,248,Strong (500-599),3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-1.1339815958846655,-1.5964101006659868,-1.3837924466983254,-0.6774065010125504,-0.6837537379054601,-0.07617061265160277,-1.407850128203697,-0.5704019893914305,-0.5386058374912857,54,blue,armor,waters-edge,medium,0,0,0,200,70,15,4,True,6.8,0.94,62,102,145,124,Weak (<300),3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.006927260791305636,-0.5886168221712403,-0.3589461621132215,1.009280725188354,0.44295048162151607,0.44641893197954047,0.2334472303649582,-0.32993227217472515,-0.522931072911067,159,blue,bug-wings,waters-edge,medium,0,0,0,75,70,15,4,True,5.6,0.97,122,182,240,214,Average (400-499),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.382612039155759,-1.2604790078344046,-0.42726924775222846,-1.0147439462527312,-0.3832992793649332,-1.1213497019138892,-1.177181310242697,-0.6505585617969989,-0.5155061844257003,59,brown,legs,forest,fast-then-very-slow,0,0,0,255,70,15,4,False,28.1,0.67,100,100,115,180,Weak (<300),3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,-0.382612039155759,1.7629008276498346,0.2559616086378408,-0.34006905577236957,-0.3832992793649332,0.09802590222544498,0.28667849604826595,-0.009305982552451544,-0.2292354839343383,161,green,upright,forest,fast-then-very-slow,0,0,0,90,70,15,4,True,27.2,1.62,210,120,260,200,Average (400-499),3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.382612039155759,-0.5886168221712403,-0.42726924775222846,-1.1834126688728217,-1.32221946230408,-1.295546216790937,-1.3102594744509661,-0.32993227217472515,-0.35463360057608767,56,brown,quadruped,forest,slow,0,0,0,255,70,15,4,False,37.5,1.0,120,70,125,155,Weak (<300),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.3687575175731477,0.08324536349192396,0.2559616086378408,-0.50873777839246,-0.5710833159527625,0.794811961733636,0.10924094377057349,0.15100716225868527,-0.16901138844191924,154,white,upright,forest,slow,0,0,0,120,70,15,4,False,23.7,1.0,160,110,225,215,Average (400-499),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2.998550966124321,2.770694106144581,0.9391924650279101,0.8406120025682635,-0.1955152427771038,1.1432049914877314,2.149772794964037,0.6319465966920959,0.5239782035256428,252,brown,humanoid,forest,slow,0,0,0,45,70,15,4,False,32.6,1.6,260,160,355,315,Legendary/Pseudo (600+),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,-1.4720978964126736,-1.0925134614186136,0.5975770368328754,-1.3520813914929122,-1.5100034988919093,-0.9471531870368415,-1.4344657610453508,-0.5704019893914305,-0.5072563083308483,53,gray,armor,forest,slow-then-very-fast,0,0,0,255,70,15,4,True,22.0,0.5,135,60,115,151,Weak (<300),3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.34504356131931363,0.4191764563235061,-0.9396923900447803,-0.6774065010125504,-0.7588673525405919,3.2335631700123044,0.25119098559272746,-0.32993227217472515,-0.4536321137143108,160,yellow,bug-wings,forest,slow-then-very-fast,0,0,0,120,70,15,4,True,18.7,2.0,135,100,300,156,Average (400-499),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-2.5991522315060336,0.4191764563235061,-0.9396923900447803,-1.3520813914929122,-1.5100034988919093,-0.9471531870368415,-1.7006220894618895,-0.32993227217472515,-0.5427307755387116,83,brown,blob,forest,slow-then-very-fast,0,0,0,45,70,15,-1,True,1.9,2.0,135,60,160,76,Weak (<300),3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.23233812780997762,-0.8909548057196642,-1.6912463320738564,-0.6436727564885323,-1.7729011501148706,-1.365224822741756,-1.665134579006351,-0.49024541698586205,-0.41815764650644754,48,pink,upright,cave,medium-slow,0,0,0,190,70,20,4,False,45.3,2.22,74,74,130,110,Weak (<300),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.5190314289189291,-0.21909262005649996,-1.0080154756837874,0.03100213399182939,-1.021765003763553,-0.6684387632335651,-0.6005092653401963,-0.16961912736358836,-0.21851064501103082,126,blue,upright,cave,medium-slow,0,0,0,120,70,20,4,False,40.5,1.65,114,114,190,170,Below Average (300-399),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1.2704009856478358,0.4527695656066643,-0.32478461929371805,0.7056770244721912,0.10493921576342317,0.02834729627462588,0.5528348244648046,0.23116373466425374,0.14035896511502813,221,blue,upright,cave,medium-slow,0,0,0,45,70,20,4,False,37.3,1.44,154,164,250,240,Average (400-499),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.06820969488158503,-0.5886168221712403,-1.4521155323373323,-1.6894188367330931,-1.5100034988919093,-1.4697427316679847,-1.691750211848005,-0.16961912736358836,0.1601586677426728,47,yellow,humanoid,mountain,fast-then-very-slow,0,0,0,180,70,20,2,False,86.4,2.0,90,50,105,132,Weak (<300),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,2.773140099105649,1.4269697348182526,-0.42726924775222846,-1.0147439462527312,-0.3832992793649332,-0.598760157282746,0.41088478264265066,0.872416313908801,1.5411879260208858,166,brown,humanoid,mountain,fast-then-very-slow,0,0,0,200,70,20,2,False,48.0,2.0,180,100,210,264,Average (400-499),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.7582968175202123,-1.932341193497569,-1.1105001041422977,-1.6894188367330931,-1.1344354257162506,-1.6439392465450324,-2.108728459700582,-0.8108717066081358,-0.53613087466283,38,blue,legs,waters-edge,fast,0,0,1,150,70,10,6,True,50.0,0.5,60,60,60,130,Weak (<300),3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-1.509666374249119,-1.0925134614186136,2.1348464637105313,-0.8460752236326409,0.7434049401620431,-1.295546216790937,-0.467431101131927,-0.16961912736358836,0.2476073543481032,75,gray,humanoid,cave,medium,0,0,0,255,70,20,4,False,97.0,0.33,180,135,120,255,Below Average (300-399),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-0.7582968175202123,-1.0925134614186136,-0.9396923900447803,-1.1834126688728217,-1.32221946230408,-0.598760157282746,-1.4876970267286587,-0.49024541698586205,-0.46188198980916273,52,pink,quadruped,forest,fast,0,0,0,255,70,15,6,False,30.6,1.0,90,70,130,130,Weak (<300),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.006927260791305636,-0.42065127575544925,-0.25646153365471114,-0.50873777839246,-0.5710833159527625,0.794811961733636,-0.24563416078481143,-0.08946255495801986,-0.28368466616036103,140,purple,quadruped,forest,fast,0,0,0,60,70,15,6,False,26.9,1.0,130,110,210,190,Average (400-499),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,-0.7582968175202123,-0.08472018292386711,0.08515389454032349,-0.17140033315227912,-0.1955152427771038,-0.598760157282746,-0.4230717130625039,-0.5704019893914305,-0.46188198980916273,133,purple,humanoid,cave,medium-slow,0,0,0,45,35,25,4,True,44.0,1.0,150,130,190,190,Below Average (300-399),3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,-0.7582968175202123,0.25121090990771505,0.4267693227353581,-0.50873777839246,-0.5710833159527625,-0.598760157282746,-0.4230717130625039,-0.49024541698586205,-0.45775705176173676,133,black,humanoid,cave,fast,0,0,0,45,70,20,4,True,31.9,1.0,170,110,190,190,Below Average (300-399),3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.7582968175202123,-0.25268572933965816,0.9391924650279101,-1.0147439462527312,-1.1344354257162506,-1.295546216790937,-0.866665593756735,-0.6505585617969989,-0.05763806116141819,66,gray,quadruped,mountain,slow,0,0,0,180,35,35,4,True,375.0,0.7,170,80,140,190,Below Average (300-399),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
